purl,id,ecosystem,cve,cpe
pkg:pypi/ansible,GHSA-77g3-3j5w-64w4,pypi,CVE-2020-10685,cpe:2.3:a:redhat:storage:3.0:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-77g3-3j5w-64w4,pypi,CVE-2020-10685,cpe:2.3:o:debian:debian_linux:10.0:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-785x-qw4v-6872,pypi,CVE-2020-14330,cpe:2.3:a:redhat:ansible_engine:*:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-785x-qw4v-6872,pypi,CVE-2020-14330,cpe:2.3:o:debian:debian_linux:10.0:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-86hp-cj9j-33vv,pypi,CVE-2020-1753,cpe:2.3:a:redhat:ansible_engine:*:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-86hp-cj9j-33vv,pypi,CVE-2020-1753,cpe:2.3:a:redhat:ansible_tower:*:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-86hp-cj9j-33vv,pypi,CVE-2020-1753,cpe:2.3:o:debian:debian_linux:10.0:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-86hp-cj9j-33vv,pypi,CVE-2020-1753,cpe:2.3:o:fedoraproject:fedora:30:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-86hp-cj9j-33vv,pypi,CVE-2020-1753,cpe:2.3:o:fedoraproject:fedora:31:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-86hp-cj9j-33vv,pypi,CVE-2020-1753,cpe:2.3:o:fedoraproject:fedora:32:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-893h-35v4-mxqx,pypi,CVE-2020-1737,cpe:2.3:a:redhat:ansible_engine:*:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-893h-35v4-mxqx,pypi,CVE-2020-1737,cpe:2.3:a:redhat:ansible_tower:*:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-8f4m-hccc-8qph,pypi,CVE-2021-20191,cpe:2.3:a:oracle:virtualization:4.0:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-8f4m-hccc-8qph,pypi,CVE-2021-20191,cpe:2.3:a:redhat:ansible:*:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-8f4m-hccc-8qph,pypi,CVE-2021-20191,cpe:2.3:a:redhat:ansible_tower:3.0:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-8f4m-hccc-8qph,pypi,CVE-2021-20191,cpe:2.3:a:redhat:cisco_nx-os_collection:*:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-8f4m-hccc-8qph,pypi,CVE-2021-20191,cpe:2.3:a:redhat:community_general_collection:*:*:*:*:*:ansible:*:*
pkg:pypi/ansible,GHSA-8f4m-hccc-8qph,pypi,CVE-2021-20191,cpe:2.3:a:redhat:community_network_collection:*:*:*:*:*:ansible:*:*
pkg:pypi/ansible,GHSA-8f4m-hccc-8qph,pypi,CVE-2021-20191,cpe:2.3:a:redhat:docker_community_collection:*:*:*:*:*:ansible:*:*
pkg:pypi/ansible,GHSA-8f4m-hccc-8qph,pypi,CVE-2021-20191,cpe:2.3:a:redhat:google_cloud_platform_ansible_collection:1.0.2:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-923p-fr2c-g5m2,pypi,CVE-2020-1739,cpe:2.3:a:redhat:ansible:*:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-923p-fr2c-g5m2,pypi,CVE-2020-1739,cpe:2.3:a:redhat:ansible_tower:*:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-923p-fr2c-g5m2,pypi,CVE-2020-1739,cpe:2.3:a:redhat:cloudforms_management_engine:5.0:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-923p-fr2c-g5m2,pypi,CVE-2020-1739,cpe:2.3:a:redhat:openstack:13:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-923p-fr2c-g5m2,pypi,CVE-2020-1739,cpe:2.3:o:debian:debian_linux:10.0:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-923p-fr2c-g5m2,pypi,CVE-2020-1739,cpe:2.3:o:debian:debian_linux:8.0:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-923p-fr2c-g5m2,pypi,CVE-2020-1739,cpe:2.3:o:fedoraproject:fedora:30:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-923p-fr2c-g5m2,pypi,CVE-2020-1739,cpe:2.3:o:fedoraproject:fedora:31:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-923p-fr2c-g5m2,pypi,CVE-2020-1739,cpe:2.3:o:fedoraproject:fedora:32:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-9x6q-5423-w5v9,pypi,CVE-2013-2233,cpe:2.3:a:redhat:ansible:*:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-c2w9-48qc-qpj4,pypi,CVE-2017-2809,cpe:2.3:a:ansible-vault_project:ansible-vault:*:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-cmwx-9m2h-x7v4,pypi,CVE-2016-8614,cpe:2.3:a:redhat:ansible:*:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-cpx3-93w7-457x,pypi,CVE-2022-3697,cpe:2.3:a:redhat:ansible:*:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-cpx3-93w7-457x,pypi,CVE-2022-3697,cpe:2.3:a:redhat:ansible_collection:*:*:*:*:*:aws:*:*
pkg:pypi/ansible,GHSA-cpx3-93w7-457x,pypi,CVE-2022-3697,cpe:2.3:a:redhat:ansible_collection:*:*:*:*:*:community_aws:*:*
pkg:pypi/ansible,GHSA-cqmr-rcpr-cxh3,pypi,CVE-2019-10206,cpe:2.3:a:opensuse:backports_sle:15.0:sp1:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-cqmr-rcpr-cxh3,pypi,CVE-2019-10206,cpe:2.3:a:redhat:ansible:*:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-cqmr-rcpr-cxh3,pypi,CVE-2019-10206,cpe:2.3:o:debian:debian_linux:10.0:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-cqmr-rcpr-cxh3,pypi,CVE-2019-10206,cpe:2.3:o:opensuse:leap:15.1:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-f85h-23mf-2fwh,pypi,CVE-2020-1738,cpe:2.3:a:redhat:ansible:*:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-f85h-23mf-2fwh,pypi,CVE-2020-1738,cpe:2.3:a:redhat:ansible_tower:*:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-f85h-23mf-2fwh,pypi,CVE-2020-1738,cpe:2.3:a:redhat:cloudforms_management_engine:5.0:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-f85h-23mf-2fwh,pypi,CVE-2020-1738,cpe:2.3:a:redhat:openstack:13:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-fh5v-5f35-2rv2,pypi,CVE-2021-20180,cpe:2.3:a:redhat:ansible:*:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-frxj-5j27-f8rf,pypi,CVE-2019-14905,cpe:2.3:a:opensuse:backports_sle:15.0:sp1:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-frxj-5j27-f8rf,pypi,CVE-2019-14905,cpe:2.3:a:redhat:ansible_engine:*:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-frxj-5j27-f8rf,pypi,CVE-2019-14905,cpe:2.3:a:redhat:ansible_tower:3.0.0:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-frxj-5j27-f8rf,pypi,CVE-2019-14905,cpe:2.3:a:redhat:ceph_storage:3.0:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-frxj-5j27-f8rf,pypi,CVE-2019-14905,cpe:2.3:a:redhat:cloudforms_management_engine:5.0:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-frxj-5j27-f8rf,pypi,CVE-2019-14905,cpe:2.3:a:redhat:openstack:13:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-frxj-5j27-f8rf,pypi,CVE-2019-14905,cpe:2.3:o:fedoraproject:fedora:30:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-frxj-5j27-f8rf,pypi,CVE-2019-14905,cpe:2.3:o:opensuse:leap:15.1:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-g4mq-6fp5-qwcf,pypi,CVE-2020-1733,cpe:2.3:a:redhat:ansible:*:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-g4mq-6fp5-qwcf,pypi,CVE-2020-1733,cpe:2.3:a:redhat:ansible_tower:*:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-g4mq-6fp5-qwcf,pypi,CVE-2020-1733,cpe:2.3:a:redhat:cloudforms_management_engine:5.0:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-g4mq-6fp5-qwcf,pypi,CVE-2020-1733,cpe:2.3:a:redhat:openstack:13:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-g4mq-6fp5-qwcf,pypi,CVE-2020-1733,cpe:2.3:o:debian:debian_linux:10.0:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-g4mq-6fp5-qwcf,pypi,CVE-2020-1733,cpe:2.3:o:debian:debian_linux:8.0:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-g4mq-6fp5-qwcf,pypi,CVE-2020-1733,cpe:2.3:o:fedoraproject:fedora:30:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-g4mq-6fp5-qwcf,pypi,CVE-2020-1733,cpe:2.3:o:fedoraproject:fedora:31:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-g4mq-6fp5-qwcf,pypi,CVE-2020-1733,cpe:2.3:o:fedoraproject:fedora:32:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-gfr2-qpxh-qj9m,pypi,CVE-2020-1735,cpe:2.3:a:redhat:ansible:*:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-gfr2-qpxh-qj9m,pypi,CVE-2020-1735,cpe:2.3:a:redhat:ansible_tower:*:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-gfr2-qpxh-qj9m,pypi,CVE-2020-1735,cpe:2.3:a:redhat:cloudforms_management_engine:5.0:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-gfr2-qpxh-qj9m,pypi,CVE-2020-1735,cpe:2.3:a:redhat:openstack:13:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-gfr2-qpxh-qj9m,pypi,CVE-2020-1735,cpe:2.3:o:debian:debian_linux:10.0:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-gfr2-qpxh-qj9m,pypi,CVE-2020-1735,cpe:2.3:o:fedoraproject:fedora:30:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-gfr2-qpxh-qj9m,pypi,CVE-2020-1735,cpe:2.3:o:fedoraproject:fedora:31:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-gfr2-qpxh-qj9m,pypi,CVE-2020-1735,cpe:2.3:o:fedoraproject:fedora:32:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-grgm-pph5-j5h7,pypi,CVE-2019-10156,cpe:2.3:a:redhat:ansible:*:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-grgm-pph5-j5h7,pypi,CVE-2019-10156,cpe:2.3:a:redhat:openstack:13:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-grgm-pph5-j5h7,pypi,CVE-2019-10156,cpe:2.3:a:redhat:openstack:14:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-grgm-pph5-j5h7,pypi,CVE-2019-10156,cpe:2.3:o:debian:debian_linux:8.0:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-grgm-pph5-j5h7,pypi,CVE-2019-10156,cpe:2.3:o:debian:debian_linux:9.0:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-gwr8-5j83-483c,pypi,CVE-2019-14904,cpe:2.3:a:redhat:ansible:*:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-gwr8-5j83-483c,pypi,CVE-2019-14904,cpe:2.3:o:debian:debian_linux:10.0:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-gwr8-5j83-483c,pypi,CVE-2019-14904,cpe:2.3:o:debian:debian_linux:9.0:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-h39q-95q5-9jfp,pypi,CVE-2020-1734,cpe:2.3:a:redhat:ansible_engine:*:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-h39q-95q5-9jfp,pypi,CVE-2020-1734,cpe:2.3:a:redhat:ansible_engine:2.8.8:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-h39q-95q5-9jfp,pypi,CVE-2020-1734,cpe:2.3:a:redhat:ansible_engine:2.9.5:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-h39q-95q5-9jfp,pypi,CVE-2020-1734,cpe:2.3:a:redhat:ansible_tower:*:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-h39q-95q5-9jfp,pypi,CVE-2020-1734,cpe:2.3:a:redhat:ansible_tower:3.4.5:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-h39q-95q5-9jfp,pypi,CVE-2020-1734,cpe:2.3:a:redhat:ansible_tower:3.5.5:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-h39q-95q5-9jfp,pypi,CVE-2020-1734,cpe:2.3:a:redhat:ansible_tower:3.6.3:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-j2h6-73x8-22c4,pypi,CVE-2020-1746,cpe:2.3:a:redhat:ansible_engine:*:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-j2h6-73x8-22c4,pypi,CVE-2020-1746,cpe:2.3:a:redhat:ansible_tower:*:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-j2h6-73x8-22c4,pypi,CVE-2020-1746,cpe:2.3:o:debian:debian_linux:10.0:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-j667-c2hm-f2wp,pypi,CVE-2020-14332,cpe:2.3:a:redhat:ansible_engine:*:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-j667-c2hm-f2wp,pypi,CVE-2020-14332,cpe:2.3:o:debian:debian_linux:10.0:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-jg4f-jqm5-4mgq,pypi,CVE-2016-8628,cpe:2.3:a:redhat:ansible:*:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-jwcc-j78w-j73w,pypi,CVE-2018-10855,cpe:2.3:a:redhat:ansible_engine:*:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-jwcc-j78w-j73w,pypi,CVE-2018-10855,cpe:2.3:a:redhat:ansible_engine:2.0:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-jwcc-j78w-j73w,pypi,CVE-2018-10855,cpe:2.3:a:redhat:cloudforms:4.6:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-jwcc-j78w-j73w,pypi,CVE-2018-10855,cpe:2.3:a:redhat:openstack:10:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-jwcc-j78w-j73w,pypi,CVE-2018-10855,cpe:2.3:a:redhat:openstack:12:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-jwcc-j78w-j73w,pypi,CVE-2018-10855,cpe:2.3:a:redhat:openstack:13:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-jwcc-j78w-j73w,pypi,CVE-2018-10855,cpe:2.3:a:redhat:virtualization:4.0:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-jwcc-j78w-j73w,pypi,CVE-2018-10855,cpe:2.3:o:canonical:ubuntu_linux:16.04:*:*:*:lts:*:*:*
pkg:pypi/ansible,GHSA-jwcc-j78w-j73w,pypi,CVE-2018-10855,cpe:2.3:o:canonical:ubuntu_linux:18.04:*:*:*:lts:*:*:*
pkg:pypi/ansible,GHSA-jwcc-j78w-j73w,pypi,CVE-2018-10855,cpe:2.3:o:canonical:ubuntu_linux:19.04:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-jwcc-j78w-j73w,pypi,CVE-2018-10855,cpe:2.3:o:debian:debian_linux:9.0:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-m429-fhmv-c6q2,pypi,CVE-2020-14365,cpe:2.3:a:redhat:ansible_engine:*:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-m429-fhmv-c6q2,pypi,CVE-2020-14365,cpe:2.3:a:redhat:ansible_tower:*:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-m429-fhmv-c6q2,pypi,CVE-2020-14365,cpe:2.3:a:redhat:ansible_tower:3.0:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-m429-fhmv-c6q2,pypi,CVE-2020-14365,cpe:2.3:a:redhat:ceph_storage:2.0:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-m429-fhmv-c6q2,pypi,CVE-2020-14365,cpe:2.3:a:redhat:ceph_storage:3.0:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-m429-fhmv-c6q2,pypi,CVE-2020-14365,cpe:2.3:a:redhat:openstack_platform:10.0:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-m429-fhmv-c6q2,pypi,CVE-2020-14365,cpe:2.3:a:redhat:openstack_platform:13.0:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-m429-fhmv-c6q2,pypi,CVE-2020-14365,cpe:2.3:o:debian:debian_linux:10.0:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-m956-frf4-m2wr,pypi,CVE-2016-9587,cpe:2.3:a:ansible:ansible:*:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-m956-frf4-m2wr,pypi,CVE-2016-9587,cpe:2.3:a:redhat:ansible:*:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-m956-frf4-m2wr,pypi,CVE-2016-9587,cpe:2.3:a:redhat:openstack:11:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-p62g-jhg6-v3rq,pypi,CVE-2020-10684,cpe:2.3:a:redhat:ansible:*:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-p62g-jhg6-v3rq,pypi,CVE-2020-10684,cpe:2.3:a:redhat:ansible_tower:*:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-p62g-jhg6-v3rq,pypi,CVE-2020-10684,cpe:2.3:a:redhat:openstack:10:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-p62g-jhg6-v3rq,pypi,CVE-2020-10684,cpe:2.3:a:redhat:openstack:13:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-p62g-jhg6-v3rq,pypi,CVE-2020-10684,cpe:2.3:o:debian:debian_linux:10.0:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-p62g-jhg6-v3rq,pypi,CVE-2020-10684,cpe:2.3:o:fedoraproject:fedora:30:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-p62g-jhg6-v3rq,pypi,CVE-2020-10684,cpe:2.3:o:fedoraproject:fedora:31:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-p62g-jhg6-v3rq,pypi,CVE-2020-10684,cpe:2.3:o:fedoraproject:fedora:32:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-p75j-wc34-527c,pypi,CVE-2019-10217,cpe:2.3:a:redhat:ansible:*:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-r6h7-5pq2-j77h,pypi,CVE-2020-10729,cpe:2.3:a:redhat:ansible_engine:*:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-r6h7-5pq2-j77h,pypi,CVE-2020-10729,cpe:2.3:o:debian:debian_linux:10.0:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-r6h7-5pq2-j77h,pypi,CVE-2020-10729,cpe:2.3:o:redhat:enterprise_linux:7.0:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-r6h7-5pq2-j77h,pypi,CVE-2020-10729,cpe:2.3:o:redhat:enterprise_linux:8.0:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-rh6x-qvg7-rrmj,pypi,CVE-2016-3096,cpe:2.3:a:redhat:ansible:*:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-rh6x-qvg7-rrmj,pypi,CVE-2016-3096,cpe:2.3:a:redhat:ansible:2.0:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-rh6x-qvg7-rrmj,pypi,CVE-2016-3096,cpe:2.3:a:redhat:ansible:2.0.1:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-rh6x-qvg7-rrmj,pypi,CVE-2016-3096,cpe:2.3:o:fedoraproject:fedora:22:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-rh6x-qvg7-rrmj,pypi,CVE-2016-3096,cpe:2.3:o:fedoraproject:fedora:23:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-rh6x-qvg7-rrmj,pypi,CVE-2016-3096,cpe:2.3:o:fedoraproject:fedora:24:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-vcg8-98q8-g7mj,pypi,CVE-2020-1740,cpe:2.3:a:redhat:ansible:*:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-vcg8-98q8-g7mj,pypi,CVE-2020-1740,cpe:2.3:a:redhat:ansible_tower:*:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-vcg8-98q8-g7mj,pypi,CVE-2020-1740,cpe:2.3:a:redhat:cloudforms_management_engine:5.0:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-vcg8-98q8-g7mj,pypi,CVE-2020-1740,cpe:2.3:a:redhat:openstack:13:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-vcg8-98q8-g7mj,pypi,CVE-2020-1740,cpe:2.3:o:debian:debian_linux:10.0:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-vcg8-98q8-g7mj,pypi,CVE-2020-1740,cpe:2.3:o:debian:debian_linux:8.0:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-vcg8-98q8-g7mj,pypi,CVE-2020-1740,cpe:2.3:o:fedoraproject:fedora:30:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-vcg8-98q8-g7mj,pypi,CVE-2020-1740,cpe:2.3:o:fedoraproject:fedora:31:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-vcg8-98q8-g7mj,pypi,CVE-2020-1740,cpe:2.3:o:fedoraproject:fedora:32:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-vp9j-rghq-8jhh,pypi,CVE-2020-10744,cpe:2.3:a:redhat:ansible:*:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-vp9j-rghq-8jhh,pypi,CVE-2020-10744,cpe:2.3:a:redhat:ansible_tower:*:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-w578-j992-554x,pypi,CVE-2017-7481,cpe:2.3:a:redhat:ansible_engine:*:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-w578-j992-554x,pypi,CVE-2017-7481,cpe:2.3:a:redhat:gluster_storage:3.2:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-w578-j992-554x,pypi,CVE-2017-7481,cpe:2.3:a:redhat:openshift_container_platform:3.3:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-w578-j992-554x,pypi,CVE-2017-7481,cpe:2.3:a:redhat:openshift_container_platform:3.4:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-w578-j992-554x,pypi,CVE-2017-7481,cpe:2.3:a:redhat:openshift_container_platform:3.5:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-w578-j992-554x,pypi,CVE-2017-7481,cpe:2.3:a:redhat:openstack:10:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-w578-j992-554x,pypi,CVE-2017-7481,cpe:2.3:a:redhat:openstack:11:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-w578-j992-554x,pypi,CVE-2017-7481,cpe:2.3:a:redhat:storage_console:2.0:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-w578-j992-554x,pypi,CVE-2017-7481,cpe:2.3:a:redhat:virtualization:4.1:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-w578-j992-554x,pypi,CVE-2017-7481,cpe:2.3:a:redhat:virtualization_manager:4.1:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-w578-j992-554x,pypi,CVE-2017-7481,cpe:2.3:o:canonical:ubuntu_linux:16.04:*:*:*:lts:*:*:*
pkg:pypi/ansible,GHSA-w578-j992-554x,pypi,CVE-2017-7481,cpe:2.3:o:canonical:ubuntu_linux:18.04:*:*:*:lts:*:*:*
pkg:pypi/ansible,GHSA-w578-j992-554x,pypi,CVE-2017-7481,cpe:2.3:o:canonical:ubuntu_linux:19.04:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-w578-j992-554x,pypi,CVE-2017-7481,cpe:2.3:o:debian:debian_linux:9.0:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-w578-j992-554x,pypi,CVE-2017-7481,cpe:2.3:o:redhat:enterprise_linux:7.0:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-w64c-pxjj-h866,pypi,CVE-2015-3908,cpe:2.3:a:redhat:ansible:*:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-wv5p-gmmv-wh9v,pypi,CVE-2021-20178,cpe:2.3:a:redhat:ansible:*:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-wv5p-gmmv-wh9v,pypi,CVE-2021-20178,cpe:2.3:a:redhat:ansible_tower:3.0:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-wv5p-gmmv-wh9v,pypi,CVE-2021-20178,cpe:2.3:o:fedoraproject:fedora:32:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-wv5p-gmmv-wh9v,pypi,CVE-2021-20178,cpe:2.3:o:fedoraproject:fedora:33:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-x4cm-m36h-c6qj,pypi,CVE-2016-8647,cpe:2.3:a:redhat:ansible_engine:*:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-x4cm-m36h-c6qj,pypi,CVE-2016-8647,cpe:2.3:a:redhat:virtualization:4.1:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-x7jh-595q-wq82,pypi,CVE-2020-1736,cpe:2.3:a:redhat:ansible:*:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-x7jh-595q-wq82,pypi,CVE-2020-1736,cpe:2.3:a:redhat:ansible_tower:*:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-x7jh-595q-wq82,pypi,CVE-2020-1736,cpe:2.3:a:redhat:cloudforms_management_engine:5.0:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-x7jh-595q-wq82,pypi,CVE-2020-1736,cpe:2.3:a:redhat:openstack:13:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-x7jh-595q-wq82,pypi,CVE-2020-1736,cpe:2.3:o:fedoraproject:fedora:31:*:*:*:*:*:*:*
pkg:pypi/ansible,GHSA-x7jh-595q-wq82,pypi,CVE-2020-1736,cpe:2.3:o:fedoraproject:fedora:32:*:*:*:*:*:*:*
pkg:pypi/ansible,PYSEC-2013-1,pypi,CVE-2013-4259,cpe:2.3:a:redhat:ansible:*:*:*:*:*:*:*:*
pkg:pypi/ansible,PYSEC-2013-2,pypi,CVE-2013-4260,cpe:2.3:a:redhat:ansible:1.2:*:*:*:*:*:*:*
